SUB,ITEM,condition,log_rt,gpt2_s_surprisal,cloze_surprisal,word_length,log_freq
1519680461,187,LC,6.272877006546167,1.3444606145079374,33.219280948873624,3,4.72
1519680461,188,LC,6.259581464064923,3.4671874396593085,5.475733438179873,6,4.75
1519680461,189,LC,6.343880434126331,3.722038211013853,33.219280948873624,7,4.65
1519680461,190,LC,6.2422232654551655,7.687046631860647,33.219280948873624,8,3.54
1519680461,191,LC,6.473890696352274,6.934824098002671,4.459431633064248,5,4.21
1519680461,192,LC,6.434546518787453,7.556584720499742,5.523561984910914,8,3.7
1519680461,193,LC,6.363028103540465,9.826312074579228,6.491853110756625,6,2.63
1519680461,194,LC,6.285998094508865,2.173100543589088,5.5077946387560015,5,3.85
1519680461,195,LC,7.009408932708637,9.571686522567676,6.45943166480354,7,3.56
1519680461,196,LC,6.173786103901937,9.442247907979404,33.219280948873624,5,4.45
1519680461,197,LC,6.419994928147142,10.19246512412832,33.219280948873624,13,4.19
1519680461,198,LC,6.529418838262226,12.078737818122638,6.491853110756625,8,4.13
1519680461,199,LC,6.182084906716632,1.582177098322322,6.5077946387560015,4,4.57
1519680461,200,LC,6.270988431858299,8.40976588592841,4.890770937458717,6,4.25
1519680461,201,LC,6.651571873589727,12.842647605002648,33.219280948873624,5,4.48
1519680461,202,LC,6.56244409369372,10.630322997041882,33.219280948873624,9,3.11
1519680461,203,LC,6.3818160174060985,11.269392278676486,33.219280948873624,8,4.46
1519680461,204,LC,6.280395838960195,3.3432158095766633,33.219280948873624,8,4.97
1519680461,205,LC,6.340359303727752,9.75200903205034,4.922832138034845,9,3.56
1519680461,206,LC,6.284134161070802,4.288224359711116,6.475733438179873,4,4.11
1519680461,207,LC,6.2422232654551655,1.599231069964529,33.219280948873624,5,5.03
1519680461,208,LC,6.505784060128229,9.444303444622514,5.523561984910914,6,5.32
1519680461,209,LC,6.270988431858299,0.5079610352866943,33.219280948873624,6,5.32
1519680461,210,LC,6.278521424165844,2.7514245398536437,33.219280948873624,5,6.31
1519680461,211,LC,6.206575926724928,1.2799558555707529,4.491853110756625,4,5.72
1519680461,212,LC,6.520621127558696,8.06313485311442,33.219280948873624,6,4.94
1519680461,213,LC,6.1779441140506,15.259569328581147,33.219280948873624,4,4.05
1519680461,214,LC,6.429719478039138,1.523771962071963,33.219280948873624,3,6.52
1519680461,215,LC,6.42648845745769,4.044391828866748,4.922832138034845,5,4.09
1519680461,216,LC,6.626717749249025,6.562086098787705,6.491853110756625,4,4.71
1519680461,217,LC,6.2422232654551655,0.2990679408479996,4.523561951728928,4,6.29
1519680461,218,LC,6.2878585601617845,9.652923215633326,5.491853110756625,6,5.29
1519680461,219,LC,6.124683390894205,6.94102510446218,33.219280948873624,10,4.07
1519680461,220,LC,6.297109319933935,1.9130834134026244,33.219280948873624,5,4.36
1519680461,77,MC,6.3080984415095305,5.520455631606717,2.43609911243047,6,4.81
1519680461,78,MC,6.761723190591983,1.1696669072167762,1.436099116334233,4,6.03
1519680461,79,MC,6.210600077024653,15.76589313202729,3.032421480315459,8,4.62
1519680461,80,MC,6.238324625039508,7.39283797482145,3.1699250028850074,5,5.36
1519680461,81,MC,6.270988431858299,11.31552421701332,2.420331797505662,8,5.07
1519680461,82,MC,6.343880434126331,4.682586769514967,3.321928094887362,4,5.72
1519680461,83,MC,6.361302477572996,12.013626562367186,3.321928094887362,5,5.04
1519680461,84,MC,6.333279628139691,5.883276079277027,3.6844981701500847,5,5.05
1519680461,85,MC,6.293419278846481,4.654316261366138,2.3692338103870667,5,5.88
1519680461,86,MC,6.530877627725885,6.784919203996423,2.8907709267587283,10,3.19
1519680461,87,MC,6.280395838960195,2.2337455818842837,3.1375035191333107,5,4.95
1519680461,88,MC,6.298949246855942,10.751478908354,2.305808429604235,6,5.4
1519680461,89,MC,6.29156913955832,8.98620082475589,2.275634443524603,5,3.3
1519680461,90,MC,6.361302477572996,4.25792720800452,2.032421480315459,6,5.71
1519680461,91,MC,6.401917196727186,6.435446329859574,2.0995356756119072,5,5.54
1519680461,92,MC,6.133398042996649,8.675633177966622,3.0,10,3.88
1519680461,93,MC,6.154858094016418,7.487289470814099,2.5235619600244243,4,5.24
1519680461,94,MC,6.184148890937483,1.1008212201804888,2.0,7,5.4
1519680461,95,MC,6.220590170099739,5.801541668419779,2.032421480315459,4,4.82
1519680461,96,MC,6.202535517187923,11.22159004483447,2.6166713627568066,6,5.4
1519680461,97,MC,6.473890696352274,0.251543931939417,2.5235619600244243,5,4.68
1519680461,98,MC,6.654152520183219,10.148976903100548,3.9068905883950436,7,4.46
1519680461,99,MC,6.180016653652572,13.678201236648484,2.475733430154882,7,3.52
1519680461,100,MC,6.182084906716632,10.77156998227939,3.1699250028850074,11,2.98
1519680461,101,MC,6.61338421837956,10.236203063965146,1.831877243269154,9,4.61
1519680461,102,MC,6.26530121273771,0.0386661848990264,2.758991897832768,3,6.3
1519680461,103,MC,6.530877627725885,1.1876742646840412,3.668378516122269,4,4.35
1519680461,104,MC,6.327936783729195,13.833897818405188,1.9521714765402576,8,4.51
1519680461,105,MC,6.522092798170152,3.487943681826639,2.6844981701500847,7,4.85
1519680461,106,MC,6.444131256700441,9.89927460438223,2.568842834011364,4,5.96
1519680461,107,MC,6.530877627725885,1.3264681335399722,1.7914133776337,5,5.71
1519680461,108,MC,6.705639094860003,1.6066418023902074,3.0163018078698616,4,5.62
1519680461,109,MC,6.248042874508429,6.182506629721417,1.9385994565381024,6,4.08
1519680461,110,MC,6.447305862541213,14.220360721089609,3.321928094887362,5,3.63
1519680461,111,MC,6.269096283706261,8.95775489430318,1.720845926505304,6,5.19
1519680461,112,MC,6.161207321695077,0.8146646188720382,3.0483630201187037,6,5.28
1519680461,113,MC,6.22455842927536,6.519900130392266,2.0483630201187037,6,4.75
1519680461,114,MC,6.725033642166843,7.686878776793405,3.1699250028850074,4,5.37
1519680461,115,MC,6.295266001439646,7.809773451516348,3.0483630201187037,8,4.4
1519680461,116,MC,6.559615237493242,12.116121864297796,1.6338721021970646,7,2.65
1519680461,117,MC,6.429719478039138,13.541831377265138,2.700439716698397,10,4.28
1519680461,118,MC,6.761723190591983,6.063586130094613,2.823122236140296,9,4.51
1519680461,119,MC,6.406879986069314,9.706191058119762,2.8907709267587283,5,4.83
1519680461,120,MC,6.26530121273771,12.155389141997732,1.5391588090341572,11,2.39
1519680461,121,MC,6.202535517187923,8.336570757651803,3.1538053304525246,5,3.4
1519680461,122,MC,6.300785794663244,2.4784651992418016,2.600904043147483,4,5.13
1519680461,123,MC,6.492239835020471,10.22785777781468,1.3625700789725097,5,3.61
1519680461,124,MC,6.068425588244111,10.679660329214895,2.185866543868639,7,3.28
1519680461,125,MC,6.590301048196686,10.066408720351914,3.185866543868639,6,4.46
1519680461,126,MC,6.55250788703459,18.67479472015407,1.807354920614909,8,2.68
1519680461,127,MC,6.226536669287466,7.1486253838165075,3.0483630201187037,5,3.12
1519680461,128,MC,6.573680166960646,7.035085167941464,1.7752937151003247,3,4.43
1519680461,129,MC,6.184148890937483,6.822546256282791,1.684498174787319,4,5.61
1519680461,130,MC,6.246106765481563,4.588907475624693,1.815575429324235,4,5.81
1519680461,131,MC,6.3818160174060985,1.5141684508477835,3.337869637313689,4,5.39
1519680461,132,MC,6.20050917404269,14.198430869312787,2.600904043147483,5,3.49
1519680461,133,MC,6.326149473155099,0.8259051469584551,2.321928094887362,5,4.84
1519680461,134,MC,6.579251212010101,5.614418696870914,2.600904043147483,5,4.66
1519680461,135,MC,6.403574197934815,0.0255050889292196,2.568842834011364,5,5.54
1519680461,136,MC,6.230481447578482,4.6721625570808705,2.321928094887362,5,5.71
1519680461,137,MC,6.38856140554563,5.037014463823172,1.968291137763627,7,4.46
1519680461,138,MC,6.269096283706261,12.05154133894122,2.7752937101618684,7,2.47
1519680461,139,MC,6.29156913955832,4.130587125722076,1.7318038881745055,6,3.92
1519680461,140,MC,6.261491684321042,4.051810472494366,3.064130342141263,5,5.61
1519680461,141,MC,6.152732694704104,12.17531785739369,1.420331797505662,9,3.11
1519680461,142,MC,6.278521424165844,8.350012233712636,1.2598671253124156,9,4.34
1519680461,143,MC,6.18826412308259,0.2800788849117784,2.2439255836454026,4,5.96
1519680461,144,MC,6.194405391104672,1.6484246434520249,2.9068905992152563,5,4.94
1519680461,145,MC,6.220590170099739,2.5643858398037014,2.5849624978357664,3,2.91
1519680461,146,MC,6.171700597410915,4.070284504884747,1.0834160092868337,6,5.29
1519680461,147,MC,6.467698726104354,6.126989254161696,1.6896598793878495,8,4.28
1519680461,148,MC,6.366470447731438,6.283714980101164,2.0,5,3.47
1519680461,5,HC,6.104793232414985,4.762274930792249,0.4306343540789589,8,5.29
1519680461,6,HC,6.251903883165888,11.447013896695784,0.06711419517153935,6,5.71
1519680461,7,HC,6.361302477572996,5.787952287279204,0.11681366533038726,4,5.36
1519680461,8,HC,6.71295620067707,4.8176822374554185,0.24392558364540246,4,5.81
1519680461,9,HC,6.269096283706261,12.781871687910144,0.37851162368653835,12,3.56
1519680461,10,HC,6.255750041753367,6.120510323738393,0.11417102066611798,6,4.56
1519680461,11,HC,6.148468295917647,12.285686605697666,0.26303440641087183,5,5.3
1519680461,12,HC,6.244166900663736,9.774629834204108,0.26303440641087183,9,4.61
1519680461,13,HC,6.251903883165888,9.57108561518556,0.1018796137377121,7,3.72
1519680461,14,HC,6.361302477572996,2.411907397409942,0.13124453369045122,5,5.61
1519680461,15,HC,6.331501849893691,2.7999303547203396,0.18807234778733253,4,5.81
1519680461,16,HC,6.26530121273771,12.149666215060876,0.15024263573895713,5,3.56
1519680461,17,HC,6.71174039505618,11.315487412726036,0.1679446374921821,9,1.81
1519680461,18,HC,6.194405391104672,10.565045587235094,0.5145731728297583,4,4.57
1519680461,19,HC,6.452048954437226,3.744686950271278,0.08152988558047598,5,5.52
1519680461,20,HC,6.565264970035361,10.864398589326898,0.01630181224712914,8,3.69
1519680461,21,HC,6.385194398997726,11.12258169652456,0.20894689081484905,4,6.04
1519680461,22,HC,6.253828811575473,6.45311789120103,0.24392558364540246,3,3.31
1519680461,23,HC,6.148468295917647,7.137273131500524,0.20894689081484905,9,3.42
1519680461,24,HC,6.2324480165505225,6.849855037447995,0.22239242157689704,5,4.89
1519680461,25,HC,6.7980635451259985,8.615501163918951,0.13275520899082655,4,3.94
1519680461,26,HC,6.259581464064923,4.988651566539343,0.13430109188752948,5,4.63
1519680461,27,HC,6.424869023905388,5.858220270838126,0.15200309344504995,4,6.29
1519680461,28,HC,6.212606095751519,0.000740367257145,0.03316686433781187,6,4.4
1519680461,29,HC,6.413458957167357,5.411628793759051,0.13430109188752948,7,4.16
1519680461,30,HC,6.298949246855942,11.99843430292057,0.13750352389420442,7,3.43
1519680461,31,HC,6.315358001522335,2.8048043430457916,0.16992500126197554,3,6.52
1519680461,32,HC,6.2422232654551655,7.701135450619328,0.15200309344504995,4,3.99
1519680461,33,HC,6.329720905522696,8.819545508486208,0.11289405608719848,6,4.1
1519680461,34,HC,6.173786103901937,13.46226394780876,0.1740294003669238,4,4.3
1519680461,35,HC,6.269096283706261,4.39748149815124,0.09840370416283174,5,5.7
1519680461,36,HC,6.253828811575473,20.738806222220877,0.13124453369045122,6,2.6
1519680461,37,HC,6.598509028614515,6.416843310481046,0.04890959998346531,7,3.76
1519680461,38,HC,6.536691597591305,8.251047912961349,0.06634249448923829,5,4.45
1519680461,39,HC,6.2324480165505225,2.215326067994226,0.06485114441629873,8,3.59
1519680461,40,HC,6.659293919683638,11.796400091576595,0.33786963913709517,4,5.81
1519680461,41,HC,6.53813982376767,5.1146192272679025,0.14684138905061858,5,5.71
1519680461,42,HC,6.3835066348840055,3.8000412862779815,0.04890959998346531,5,5.71
1519680461,43,HC,6.7980635451259985,9.318847604262924,0.08341600775826401,7,4.86
1519680461,44,HC,6.4967749901858625,9.201092459078366,0.20401389224073693,3,3.72
1519680461,45,HC,6.516193076042964,2.4492006313709864,0.18807234778733253,4,5.04
1519680461,46,HC,6.261491684321042,6.179740460764941,0.4257639067332128,4,4.11
1519680461,47,HC,6.363028103540465,4.475831978370112,0.2983412749011765,10,4.68
1519680461,48,HC,6.3473892096560105,11.737430680248757,0.08061846007562294,6,4.42
1519680461,49,HC,6.54965074223381,6.063800076512287,0.18371195253119035,3,4.79
1519680461,50,HC,6.349138991379798,13.326555877665935,0.04890959998346531,3,4.01
1519680461,51,HC,6.723832440821209,4.2005723698029795,0.16992500126197554,7,4.63
1519680461,52,HC,6.194405391104672,6.472418472211458,0.06634249448923829,3,4.18
1519680461,53,HC,6.760414691083428,7.274178200893354,0.24691474083599965,6,3.59
1519680461,54,HC,6.19644412779452,0.5451970850163265,0.16411938021303527,2,6.95
1519680461,55,HC,6.218600119691729,16.911703465829632,0.08061846007562294,7,3.62
1519680461,56,HC,6.2878585601617845,5.143169379207034,0.20401389224073693,6,4.8
1519680461,57,HC,6.269096283706261,15.048395271239722,0.30202853764728693,9,4.16
1519680461,58,HC,6.19644412779452,2.5362162854709296,0.3672089739582339,5,5.61
1519680461,59,HC,6.082218910376446,5.61024192621206,0.01630181224712914,6,4.21
1519680461,60,HC,6.324358962381311,0.9244953194527908,0.05004068236381244,5,4.44
1519680461,61,HC,6.2324480165505225,13.054012649077857,0.06711419517153935,7,2.71
1519680461,62,HC,6.423246963533519,3.979766940047935,0.14852249759437433,3,4.94
1519680461,63,HC,6.210600077024653,5.134912148173808,0.11547721754016058,10,5.0
1519680461,64,HC,6.07073772800249,8.009119230062032,0.09953567406616268,4,3.99
1519680461,65,HC,6.317164686747284,3.282722287996877,0.13430109188752948,6,4.26
1519680461,66,HC,6.180016653652572,12.39824030758953,0.09729720088520029,7,3.82
1519680461,67,HC,6.699500340161678,1.3666548896104576,0.08341600775826401,4,5.62
1519680461,68,HC,6.569481420414296,1.6203696295647276,0.11681366533038726,3,4.32
1519680461,69,HC,6.182084906716632,5.644662189990441,0.08152988558047598,4,5.13
1519680461,70,HC,6.478509642208569,8.237871978113446,0.26303440641087183,12,4.4
1519680461,71,HC,6.220590170099739,5.779366225417529,0.06711419517153935,8,3.91
1519680461,72,HC,6.2766434893416445,11.009124741750366,0.09953567406616268,8,4.06
1519680461,73,HC,6.282266746896006,9.468821291329515,0.09840370416283174,5,5.02
1519680461,74,HC,6.304448802421981,18.426014834260283,0.25986712703985315,4,4.45
1519680461,75,HC,6.333279628139691,6.346337302933329,0.18442457113742744,6,5.77
1519680461,76,HC,6.259581464064923,6.748695530141094,0.058893689053568565,8,4.74
1519680906,77,LC,7.398174092970465,7.221828057831922,33.219280948873624,6,4.81
1519680906,78,LC,7.526717561352706,1.3961707241341836,5.475733438179873,4,6.03
1519680906,79,LC,7.568379267836522,12.246181502863877,6.5077946387560015,8,4.62
1519680906,80,LC,7.416979621381154,7.374312691601112,33.219280948873624,5,5.36
1519680906,81,LC,7.336285660021297,11.627682359357769,4.890770937458717,8,5.07
1519680906,82,LC,7.397561535524052,3.0818365767953666,5.475733438179873,4,5.72
1519680906,83,LC,7.416979621381154,6.125642973970742,33.219280948873624,5,5.04
1519680906,84,LC,7.530479995245536,4.324754850615583,6.5077946387560015,5,5.05
1519680906,85,LC,7.331714969726466,3.710037605601948,33.219280948873624,5,5.88
1519680906,86,LC,7.43543801981455,9.462251554066558,4.93859943994711,10,3.19
1519680906,87,LC,7.459338895220296,1.4772719808622805,33.219280948873624,5,4.95
1519680906,88,LC,7.313886831633462,10.583836411668363,33.219280948873624,6,5.4
1519680906,89,LC,7.539027055823995,7.199182758227514,33.219280948873624,5,3.3
1519680906,90,LC,7.392031567514591,9.309015012147796,33.219280948873624,6,5.71
1519680906,91,LC,7.356279876550748,9.283279528272685,33.219280948873624,5,5.54
1519680906,92,LC,7.342779189331845,8.33608576657637,5.5077946387560015,10,3.88
1519680906,93,LC,7.449498005382849,10.564130639532504,5.475733438179873,4,5.24
1519680906,94,LC,7.331714969726466,1.2832348767921031,5.491853110756625,7,5.4
1519680906,95,LC,7.362645270417825,3.989284459946683,6.475733438179873,4,4.82
1519680906,96,LC,7.444833273892193,9.53325699923238,6.475733438179873,6,5.4
1519680906,97,LC,7.659171367666058,0.2776049359769482,33.219280948873624,5,4.68
1519680906,98,LC,7.3632795869630385,9.551506422280736,5.475733438179873,7,4.46
1519680906,99,LC,7.500529485395295,13.795164573708467,33.219280948873624,7,3.52
1519680906,100,LC,7.459338895220296,10.31152595688508,33.219280948873624,11,2.98
1519680906,101,LC,7.525639975041536,10.48966834308434,33.219280948873624,9,4.61
1519680906,102,LC,7.388327859577107,0.0464362885098272,33.219280948873624,3,6.3
1519680906,103,LC,7.342131730584722,1.7875126886322568,33.219280948873624,4,4.35
1519680906,104,LC,7.377758908227872,11.262732422504474,33.219280948873624,8,4.51
1519680906,105,LC,7.459914766241105,2.076070339729403,6.5077946387560015,7,4.85
1519680906,106,LC,7.620214770574455,7.287172522061945,33.219280948873624,4,5.96
1519680906,107,LC,7.421775793644647,3.176947798236724,33.219280948873624,5,5.71
1519680906,108,LC,7.377758908227872,0.975275776859798,33.219280948873624,4,5.62
1519680906,109,LC,7.454141078146678,7.307325449090048,6.475733438179873,6,4.08
1519680906,110,LC,7.543802867501509,13.71919089372452,33.219280948873624,5,3.63
1519680906,111,LC,7.294377299288821,7.2984999873783725,33.219280948873624,6,5.19
1519680906,112,LC,7.358193752733032,0.797535834776706,6.491853110756625,6,5.28
1519680906,113,LC,7.436617265234227,3.623809976008258,4.475733438179873,6,4.75
1519680906,114,LC,7.667243531982475,6.145472573615224,33.219280948873624,4,5.37
1519680906,115,LC,7.397561535524052,7.56616621794461,6.491853110756625,8,4.4
1519680906,116,LC,7.393263094763838,14.324161828169183,33.219280948873624,7,2.65
1519680906,117,LC,7.358193752733032,11.762430078378175,33.219280948873624,10,4.28
1519680906,118,LC,7.6511201757027,6.701241389184425,33.219280948873624,9,4.51
1519680906,119,LC,7.381501894506707,9.103292804838722,33.219280948873624,5,4.83
1519680906,120,LC,7.6246189861593985,14.662926508894156,5.523561984910914,11,2.39
1519680906,121,LC,7.377758908227872,7.5117165106814445,5.475733438179873,5,3.4
1519680906,122,LC,7.3864708488298945,2.65800631562738,33.219280948873624,4,5.13
1519680906,123,LC,7.362645270417825,9.704292369654237,33.219280948873624,5,3.61
1519680906,124,LC,7.513163545234075,13.121957061032298,33.219280948873624,7,3.28
1519680906,125,LC,7.388327859577107,10.154264337718672,33.219280948873624,6,4.46
1519680906,126,LC,7.398174092970465,15.338035348894651,33.219280948873624,8,2.68
1519680906,127,LC,7.662467815200237,8.605941500209054,6.475733438179873,5,3.12
1519680906,128,LC,7.45876269238096,5.051857254523236,6.491853110756625,3,4.43
1519680906,129,LC,7.576609766973037,6.420741125280201,33.219280948873624,4,5.61
1519680906,130,LC,7.643482907077201,4.163738845467692,4.93859943994711,4,5.81
1519680906,131,LC,7.431299675155903,0.9103600653783764,5.491853110756625,4,5.39
1519680906,132,LC,7.38770923908104,12.09038861082269,33.219280948873624,5,3.49
1519680906,133,LC,7.408530566894626,5.9928159571951705,5.5077946387560015,5,4.84
1519680906,134,LC,7.382746449738912,6.905085545946077,33.219280948873624,5,4.66
1519680906,135,LC,7.336936913707618,0.0338860587925117,33.219280948873624,5,5.54
1519680906,136,LC,7.486613313139955,6.5081550911995425,33.219280948873624,5,5.71
1519680906,137,LC,7.377758908227872,5.7231901563050025,4.890770937458717,7,4.46
1519680906,138,LC,7.335633981927201,13.092974986758056,5.491853110756625,7,2.47
1519680906,139,LC,7.341483852363161,3.5651621722375317,4.890770937458717,6,3.92
1519680906,140,LC,7.454719949364001,1.3541624998084103,33.219280948873624,5,5.61
1519680906,141,LC,7.346655163176539,11.372506239823451,4.906890610035469,9,3.11
1519680906,142,LC,7.491087593534876,4.48039020654858,4.906890610035469,9,4.34
1519680906,143,LC,7.321849713788356,0.0534078954832745,4.874469121763328,4,5.96
1519680906,144,LC,7.477604243197589,2.609090838086329,4.93859943994711,5,4.94
1519680906,145,LC,7.504391559161238,1.6905765592825943,6.491853110756625,3,2.91
1519680906,146,LC,7.464509834636528,4.059244938525864,33.219280948873624,6,5.29
1519680906,5,MC,7.284134806195205,3.907531818928444,2.115477215977241,8,5.29
1519680906,6,MC,7.377133712833954,10.928320413068985,3.1699250028850074,6,5.71
1519680906,7,MC,7.508787170634276,4.133517710092778,2.9068905992152563,4,5.36
1519680906,8,MC,7.477604243197589,5.134478751893634,2.6844981701500847,4,5.81
1519680906,9,MC,7.421775793644647,11.60084893823955,2.1538053368725176,12,3.56
1519680906,10,MC,7.436027816351848,4.994689189480534,1.968291137763627,6,4.56
1519680906,11,MC,7.436027816351848,7.852379745510496,2.8073549206149093,5,5.3
1519680906,12,MC,7.397561535524052,7.612034678860325,2.791413382627644,9,4.61
1519680906,13,MC,7.52131798019924,9.338585021206542,2.3882705893766007,7,3.72
1519680906,14,MC,7.491087593534876,8.311126956352556,1.0494686775056885,5,5.61
1519680906,15,MC,7.469083884921234,3.3282777404880215,1.8907709321087227,4,5.81
1519680906,16,MC,7.459338895220296,6.923907327256503,1.7529071365925328,5,3.56
1519680906,17,MC,7.381501894506707,14.512995392908108,3.4918530945263058,9,1.81
1519680906,18,MC,7.445417556701687,10.861689518610508,2.507794638756001,4,4.57
1519680906,19,MC,7.336936913707618,1.9315591656195144,2.0483630201187037,5,5.52
1519680906,20,MC,7.662937850461535,10.373349596999788,2.015596854800115,8,3.69
1519680906,21,MC,7.367708572374371,9.409483149198229,1.8231222361402961,4,6.04
1519680906,22,MC,7.658227526161352,7.399314841452944,2.404390254230691,3,3.31
1519680906,23,MC,7.377133712833954,3.418335423716426,2.3882705893766007,9,3.42
1519680906,24,MC,7.608374474380783,8.753639004953165,2.791413382627644,5,4.89
1519680906,25,MC,7.425953657077541,8.229279724876342,2.0163018137062187,4,3.94
1519680906,26,MC,7.690025205688986,3.5513536851997567,2.0671141936601445,5,4.63
1519680906,27,MC,7.440733707389261,7.885048194007188,2.954196311108223,4,6.29
1519680906,28,MC,7.407924322559599,0.0010176063134684,2.5849624978357664,6,4.4
1519680906,29,MC,7.445417556701687,0.377672052481231,3.0,7,4.16
1519680906,30,MC,7.362010551259734,11.665551563216551,2.8907709267587283,7,3.43
1519680906,31,MC,7.45876269238096,5.899441072596924,2.9068905992152563,3,6.52
1519680906,32,MC,7.504942068396171,7.278745372169667,3.475733438179873,4,3.99
1519680906,33,MC,7.383368146992384,9.040940150803108,3.185866543868639,6,4.1
1519680906,34,MC,7.534762657037537,15.655068887672504,2.8907709267587283,4,4.3
1519680906,35,MC,7.311886164077165,5.613258157942892,2.5849624978357664,5,5.7
1519680906,36,MC,7.3632795869630385,13.756697402296007,2.700439716698397,6,2.6
1519680906,37,MC,7.659171367666058,8.093478096171447,2.404390254230691,7,3.76
1519680906,38,MC,7.54274354536855,7.0894564511158356,2.731803892966314,5,4.45
1519680906,39,MC,7.38770923908104,3.7022182423978194,3.0483630201187037,8,3.59
1519680906,40,MC,7.393263094763838,4.89740204354046,2.507794638756001,4,5.81
1519680906,41,MC,7.309881485824787,3.2569981549767233,2.9068905992152563,5,5.71
1519680906,42,MC,7.436027816351848,3.789713040163066,2.337869637313689,5,5.71
1519680906,43,MC,7.473069088032197,6.747457942985485,2.079727191159193,7,4.86
1519680906,44,MC,7.449498005382849,9.441678989370349,2.305808429604235,3,3.72
1519680906,45,MC,7.367077059881012,4.314856561127825,2.321928094887362,4,5.04
1519680906,46,MC,7.412160334945205,5.939015656421663,3.668378516122269,4,4.11
1519680906,47,MC,7.3453648404168685,5.013167005489233,2.8073549206149093,10,4.68
1519680906,48,MC,7.426549072397305,11.785144171042928,1.1858665438686389,6,4.42
1519680906,49,MC,7.397561535524052,4.914094335667902,1.3378696373136887,3,4.79
1519680906,50,MC,7.534762657037537,11.563645651204906,2.7162070344116076,3,4.01
1519680906,51,MC,7.477604243197589,5.1072855430698105,2.1538053368725176,7,4.63
1519680906,52,MC,7.382746449738912,6.668881821528682,2.420331797505662,3,4.18
1519680906,53,MC,7.522400231387125,6.10746578363575,1.9358696645875122,6,3.59
1519680906,54,MC,7.473069088032197,0.1329593359275788,3.032421480315459,2,6.95
1519680906,55,MC,7.560080465021827,13.03073471129225,1.5215371195091358,7,3.62
1519680906,56,MC,7.392647520721623,6.716567107168111,2.321928094887362,6,4.8
1519680906,57,MC,7.407924322559599,15.410740702828347,2.475733430154882,9,4.16
1519680906,58,MC,7.545918151209323,4.133856171949676,1.3536369539735027,5,5.61
1519680906,59,MC,7.351799869057777,6.214942557674143,3.668378516122269,6,4.21
1519680906,60,MC,7.499423290592229,1.7099694949765354,2.1538053368725176,5,4.44
1519680906,61,MC,7.347299700743164,11.065317321197377,2.404390254230691,7,2.71
1519680906,62,MC,7.616775808698373,3.1353850949680107,2.43609911243047,3,4.94
1519680906,63,MC,7.690025205688986,7.0744733225726675,2.700439716698397,10,5.0
1519680906,64,MC,7.336936913707618,4.895821179013729,3.321928094887362,4,3.99
1519680906,65,MC,7.396948602621014,3.436723120816074,3.185866543868639,6,4.26
1519680906,66,MC,7.440733707389261,13.482508369607125,2.8073549206149093,7,3.82
1519680906,67,MC,7.347943823148687,1.903887673043641,3.0483630201187037,4,5.62
1519680906,68,MC,7.398174092970465,1.4017275695748863,2.137503525481169,3,4.32
1519680906,69,MC,7.38770923908104,3.619341178808239,3.1375035191333107,4,5.13
1519680906,70,MC,7.592366128519796,8.896356400014556,1.0,12,4.4
1519680906,71,MC,7.382746449738912,4.688947375874477,1.3141085905840302,8,3.91
1519680906,72,MC,7.382746449738912,9.088900608683918,3.337869637313689,8,4.06
1519680906,73,MC,7.584773077612199,9.162274598917422,2.8073549206149093,5,5.02
1519680906,74,MC,7.5652752818989315,13.41410192626114,2.8073549206149093,4,4.45
1519680906,149,HC,7.392647520721623,8.27029552331531,0.26303440641087183,7,4.86
1519680906,150,HC,7.496097345175956,11.632354370854962,0.09953567406616268,5,2.83
1519680906,151,HC,7.331060305218632,4.088455503844308,0.01630181224712914,9,4.72
1519680906,152,HC,7.450660796211539,10.360015438113091,0.01630181224712914,9,4.68
1519680906,153,HC,7.65491704784832,5.6016090850693505,0.09840370416283174,7,4.56
1519680906,154,HC,7.392031567514591,6.513073795014218,0.06558834095655586,7,4.42
1519680906,155,HC,7.331060305218632,5.495651261803378,0.08439218756848238,5,3.42
1519680906,156,HC,7.416979621381154,6.772120943049815,0.5928246190617444,3,6.52
1519680906,157,HC,7.372746366404328,8.634287172837997,0.15200309344504995,8,5.47
1519680906,158,HC,7.596894438144544,4.408607055835556,0.06558834095655586,9,4.78
1519680906,159,HC,7.459338895220296,4.294744909935928,0.08061846007562294,5,5.03
1519680906,160,HC,7.72558919064763,16.81168385953265,0.18586654550970444,7,4.9
1519680906,161,HC,7.666221925662725,11.738267203862554,0.15200309344504995,5,4.23
1519680906,162,HC,7.529943370601589,5.073398976055129e-05,0.04946867601266697,6,4.4
1519680906,163,HC,7.636269603379373,5.818650502527611,0.09953567406616268,5,4.7
1519680906,164,HC,7.331060305218632,4.038824062527715,0.2197812081721014,3,5.68
1519680906,165,HC,7.696667081526462,8.758941574044568,0.19264507794239588,5,5.26
1519680906,166,HC,7.490529402060711,7.404947617234003,0.08341600775826401,6,3.53
1519680906,167,HC,7.356918242356021,1.3841831894037442,0.1358834273693311,3,5.32
1519680906,168,HC,7.699389406256737,5.756576116421094,0.15200309344504995,8,4.85
1519680906,169,HC,7.422373700986824,1.1885714981735924,0.08341600775826401,8,4.85
1519680906,170,HC,7.517520850603031,7.777205440887759,0.25986712703985315,4,5.81
1519680906,171,HC,7.326465613840322,5.012070788072633,0.18807234778733253,5,4.44
1519680906,172,HC,7.473069088032197,10.68109140558622,0.03278993495184249,9,3.13
